Estado de la empresa,RUT,Código CIIU principal,Descripción Código CIIU principal,Denominación Social,Nombre comercial,Dirección Estab. Principal ,Departamento Estab. Principal,Número de teléfono,Email público,Sitio web,Fec. Registro
Vencido,213198520012,25910,"Forja, prensado, estampado y laminado de metales",KELIWAY S.A.,SEIMA,"FERREIRA ALDUNATE, WILSON 1",MALDONADO,44390196,metalurgica@keliway.com.uy,S/D,2022-10-24
Vencido,080188360016,14300,Fabricación de prendas de tejidos de punto y ganchillo,VELEZ PALOMEQUE PAULA LETICIA,S/D,EDUARDO PAZ AGUIRRE 0,CANELONES,23691269,estudiofmartinez@gmail.com,S/D,2020-05-27
Vencido,210304640018,25900,Fabricación de otros productos elaborados de metal,ANODUR S R L,S/D,HONDURAS 3675,MONTEVIDEO,22150130,anodursrl@gmail.com,www.aluminiosanodur.com,2020-05-27
Vencido,020141840018,10711,"Elaboración de pan, productos panificados en forma tradicional",CABRERA MIRIAM GRACIELA,PANADERIA FALERO,AVENIDA BATLLE Y ORDOÑEZ 00,CANELONES,43124482,evidal.alfa@gmail.com,S/D,2022-09-22
Vencido,216844270015,25921,Talleres de tornería,DETOMEC S.R.L.,DETOMEC SRL,JUAN JULIO RAISSIGNIER 2533,MONTEVIDEO,094285518,detomecsrl@hotmail.com,S/D,2020-05-27
Vencido,213875140011,62090,Otras actividades de tecnología de información y servicio de computadoras,NETSUPPORT S R L,NetSupport,8 de Octubre 2339,MONTEVIDEO,24089778,info@netsupport.com.uy,www.netsupport.com.uy,2022-12-08
Vencido,211533550015,35000,"Suministro de electricidad, gas, vapor y aire acondicionado",FRIOTECNICA ANVIC S.R.L.,FRIOTECNICA ANVIC S.R.L.,AV. GRAL. GARIBALDI 2060,MONTEVIDEO,22030404,friotec@adinet.com.uy,S/D,2020-05-27
Vencido,219064630017,62010,Actividades de programación informática,JORGE MERLINO SAS,S/D,Saldanha da Gama 3734,MONTEVIDEO,095216833,contacto@merlino.uy,S/D,2023-03-14
Vencido,211334750014,10711,"Elaboración de pan, productos panificados en forma tradicional",RECUERDO S A,La nueva bizcocheria,LAVALLEJA 148,ROCHA,44723479,estudiorocharocha@gmail.com,S/D,2022-10-27
Vencido,213757270012,18119,"Otras actividades de impresión, grabación y reproducción, excepto serigrafía sobre textiles",IMPRESORA GELLY LTDA,S/D,JACKSON JUAN 1117,MONTEVIDEO,24112176,IMPGELLY@HOTMAIL.COM,S/D,2021-05-12
Vencido,210632840013,31000,Fabricación de muebles,NYR S A,N Y R SA,"BONAPARTE, JOSE 3278",MONTEVIDEO,24860150,nyr@nyr.com.uy,www.nyr.com.uy/,2020-05-27
Vencido,218145680016,62010,Actividades de programación informática,GUEVARA FREIRE DARLING GONZALO,S/D,COMPLEJO EUSKALERRIA 71 4450,MONTEVIDEO,29147980,estudio@hana.uy,S/D,2023-01-10
Vencido,210160810019,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",GALIA S A,GALIA SA,S/D,S/D,S/D,galia@galia.com.uy,www.galia.com.uy,2020-05-27
Vencido,217587080016,62010,Actividades de programación informática,GIOVINE CHARQUERO HORACIO MATIAS,S/D,JUAN CARLOS GOMEZ 1518,MONTEVIDEO,099502255,ops@akipotel.com,S/D,2020-05-27
Vencido,170165670018,47592,Comercio al por menor de muebles y accesorios para el hogar,CLAVIJO GONZALEZ MARTIN VICTOR,S/D,S/D,SAN JOSÉ,43453076,silvia.mecaunt@adinet.com.uy,S/D,2020-05-27
Vencido,214173860012,10300,Procesamiento y conservación de frutas y vegetales,NORIDEL S.A.,NORIDEL S.A.,GARIBALDI 0,SALTO,47329680,estudiorubido@hotmail.com,S/D,2020-05-27
Vencido,217980960018,62010,Actividades de programación informática,CODEMASTER S.R.L.,S/D,RAMBLA DEL PEDRU 1093,MONTEVIDEO,27097049,gap@imasdev.com,codemaster.uy,2022-12-14
Vencido,210246360011,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",LA BUENA ESTRELLA S A,LA BUENA ESTRELLA SA,"Ruta 101 Km 24,5",CANELONES,26839306,secretaria@labuenaestrella.com.uy,www.labuenaestrella.com.uy,2020-08-27
Vencido,214635330019,73100,Publicidad,LUYMONT SA,S/D,CAMINO DEL BONO S/N,CANELONES,23692607,anabella.anfil@gmail.com,S/D,2022-10-26
Vencido,020462690010,58200,Publicación de programas informáticos,EBILLING S.R.L.,eBilling,CASINONI Y CANELONES 2000,MONTEVIDEO,094453452,hugof@movinet.com.uy,S/D,2022-12-08
Vencido,211436370016,28290,Fabricación de otros tipos de maquinaria de uso especial,OLTYR S A,OLTYR S.A.,BATALLA DE LAS PIEDRAS 1031,PAYSANDÚ,47239224,oltyr@adinet.com.uy,www.oltyr.com.uy,2020-05-27
Vencido,211293970015,22119,Recauchutaje y renovación de cubiertas de caucho,AMIRAL S A,Recomer,S/D,S/D,S/D,maurireco@gmail.com,www.recomer.com.uy,2022-11-11
Vencido,216045220017,20231,"Fabricación de jabones, detergentes y preparados de limpieza",SPARTAN DE URUGUAY PRODUCTOS QUIMICOS LTDA.,SPARTAN DE URUGUAY PRODUCTOS QUIMICOS LTDA,"CALLEROS, MANUEL 4927",MONTEVIDEO,25120921,compras@spartanuruguay.com.uy,www.spartanuruguay.com.uy,2021-07-22
Vencido,216240410016,46306,"Comercio al por mayor de carne y menudencias, excepto chacinados, productos de la pesca y de aves y sus productos",BLANEMAR S.A.,BLANEMAR S.A.,S/D,S/D,S/D,maximiliano.martinez.uy@live.com,S/D,2022-12-08
Vencido,217312920013,71103,Servicios de ingeniería,RICON CAIMI MARIA XIMENA,S/D,JOSE L OSORIO 1155,MONTEVIDEO,27066071,INFO@SEGALERBA.COM.UY,S/D,2020-05-27
Vencido,040453050017,33120,Reparación de maquinaria,RIVOIR TORRES EZEQUIEL,Rivoir Torres Ezequiel Tornería Metalúrgica,John F. Kennedy 2669,COLONIA,099214002,rivoirezequiel77@gmail.com,S/D,2022-08-29
Vencido,218076940018,62010,Actividades de programación informática,INCHAUSPE DIAZ MARIA EUGENIA,S/D,PEDRO OLMIDA 2705,MONTEVIDEO,098719335,gerente@akipotel.com,S/D,2020-05-27
Vencido,216249200014,10509,Elaboración de helados,EMILORY SA,EMILORY S.A.,S/D,CANELONES,43133915,ngandolfi@fgconsultores.com.uy,S/D,2020-05-27
Vigente,216665920015,14109,Fabricación de otras prendas de vestir n.c.p. y accesorios,KUÑA PORA LTDA,CASA URBANA UNIFORMES,Chaná 1845,S/D,24021741,admin@casaurbanauniformes.com,https://casaurbanauniformes.com/,2026-04-13
Vencido,218818950019,62010,Actividades de programación informática,Data Group SAS,S/D,18 de julio 841 - apartamento 301 841,MONTEVIDEO,29013428,contacto@censusuy.com,S/D,2022-12-09
Vencido,190171830018,10711,"Elaboración de pan, productos panificados en forma tradicional",JUACAR S.R.L.,S/D,S/D,S/D,S/D,redes@adinet.com.uy,S/D,2020-05-27
Vencido,214863450019,62010,Actividades de programación informática,MURIALDO GARRONE CLAUDIA BEATRIZ,MURIALDO GARRONE CLAUDIA BEATRIZ,Juan Benito Blanco 763,MONTEVIDEO,099695518,cmurialdo@gmail.com,S/D,2022-09-23
Vencido,210178040010,17090,Fabricación de otros artículos del papel y cartón n.c.p.,PAPELERIA GALLI S A,PAPELERIA GALLI S A,ROCHA 2612,MONTEVIDEO,22002310,rita.sande@papeleriagalli.com,www.papeleriagalli.com,2022-11-01
Vencido,216226510017,41000,Construcción de obras de arquitectura,QBO S.A.,Cubo,HAITI 1500,MONTEVIDEO,23138046,crpedrouribe@gmail.com,http://cubo.com.uy/,2022-10-24
Vencido,218877310012,62010,Actividades de programación informática,FATI CONSULTING IT S.A.S.,S/D,BRANDZEN CNEL 1956,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2023-03-28
Vencido,211798060016,25110,Fabricación de productos metálicos para uso estructural,L HERMETIQUE LTDA,L HERMETIQUE,ITALIA 3910,MONTEVIDEO,25083334,lhermetique@lhermetique.com,www.lhermetique.com/,2020-05-27
Vencido,210223730017,60200,Programación y actividades de transmisión de televisión.,SOCIEDAD TELEVISORA LARRAÑAGA S A,TELEDOCE - CANAL 12,ENRIQUETA COMPTE Y RIQUE 1276,MONTEVIDEO,22083363,gerencia@teledoce.com,www.teledoce.com,2021-05-13
Vencido,218234080014,62020,Actividades de consultoría informática y actividades de administración de medios informáticos,ABM INGENIERIA Y SISTEMAS S.R.L.,ABM INGENIERÍA Y SISTEMAS S.R.L.,Comodoro Coe 3660,MONTEVIDEO,094889251,alfrarnaud@gmail.com,S/D,2024-08-28
Vencido,215281710016,10710,Elaboración de productos de panadería,MARIA DEL ROSARIO Y MARIA DEL CARMEN GUTIERREZ BUENO S.R.L.,ROCHELLE,CARLOS MARIA RAMIREZ 1102,MONTEVIDEO,23071300,federico_asuncion@hotmail.com,S/D,2020-05-27
Vencido,213224550017,26200,Fabricación de computadoras y equipo periférico,TELEDATA SOCIEDAD ANONIMA,TELEDATA SA,CANELONES 2101,MONTEVIDEO,24013864,atencionalcliente@teledata.com.uy,www.teledata.com.uy,2020-05-27
Vencido,214800780011,25939,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",N Y G LTDA,F brica Nacional de Cuchillos,EUGENIO GARZÓN 630,MONTEVIDEO,23098924,info@cuchillosdeluruguay.com.uy,www.cuchillosdeluruguay.com.uy,2020-05-27
Vencido,160135710014,33200,Instalación de maquinaria y equipo industrial,BULDAIN VAQUETT MIGUEL ULBINO Y GAZZAVE FERREIRA NAHIR ESTHER,REFRIGERACION BULDAIN,S/D,S/D,S/D,gbourdin@adinet.com.uy,S/D,2020-05-27
Vencido,020130550013,25900,Fabricación de otros productos elaborados de metal,DAMIAN IGLESIAS WALTER DANIEL,METALURGICA DAMIAN,S/D,CANELONES,43324764,silferrari@adinet.com.uy,S/D,2020-05-27
Vencido,212482430016,22200,Fabricación de productos de plástico,POLYBAG LTDA,POLYBAG LTDA,MENDEZ 2381,MONTEVIDEO,23135151,info@polybag.com.uy,www.polybag.com.uy/,2020-05-27
Vencido,216225850019,25929,"Otro tipo de fabricación, tratamiento y revestimiento de metales",POLDECOR SOCIEDAD ANONIMA,POLDECOR SA,"HORNOS, GENERAL 5011",MONTEVIDEO,23082948,poldecor.sa@gmail.com,S/D,2020-08-07
Vencido,212917290018,73200,Investigación de mercados y encuestas de opinión públicas,MADYTEL S.A.,TELEMEDIOS,javier de viana 1018,MONTEVIDEO,24132543,telemedios@telemedios.com,wwww.telemedios.com,2021-05-19
Vencido,214730440012,17020,Fabricación del papel y cartón ondulado y de envases de papel y cartón,BOLMARCK SOCIEDAD DE RESPONSABILIDAD LIMITADA,BOLMARCK SRL,ESPUELITAS 4769,MONTEVIDEO,26192166,sin@datos.nop,S/D,2020-05-27
Vencido,150379660019,85500,Servicios de apoyo educativo,CABRERA ALVAREZ ANNA CAROLINA,Anna Carolina - Gestión + Desarrollo,de Julio 1340 18,RÍO NEGRO,099367006,annacarolina.gestion@gmail.com,@annacarolina.gestion,2022-10-04
Vencido,215551150018,10712,Elaboración de productos de confitería,BENAVENTE ANDRIOLI LAURA,@DULZURA,DR. JOAQUIN REQUENA 2308,MONTEVIDEO,22096894,contadora.misuraca@gmail.com,S/D,2020-05-27
Vencido,216880910010,62010,Actividades de programación informática,NODOTRES SRL,NODOTRES,CALDAS 1578,MONTEVIDEO,096176264,andres.calisiotti@nodotres.com.uy,nodotres.com.uy,2022-12-12
Vencido,217247010011,62010,Actividades de programación informática,NOVIREY S.A.,NOVIREY,RUTA 8 Km.: 17500.0 Obs.: EDIFICIO BETA 002 17500,MONTEVIDEO,099240517,carolkunda@hotmail.com,S/D,2022-12-08
Vencido,180291270012,62090,Otras actividades de tecnología de información y servicio de computadoras,OKARATECH LTDA,S/D,Av ITALIA 6201,MONTEVIDEO,093381318,leonardocristalli@okaratech.com,S/D,2022-12-08
Vencido,216753930012,62010,Actividades de programación informática,MotionSoft Consulting SRL,MotionSoft,Canelones 1367,MONTEVIDEO,099699473,contacto@motionsoft.com.uy,www.motionsoft.uy,2022-12-14
Vencido,217782630011,62010,Actividades de programación informática,JAIME DOS SANTOS JULIO CAMILO,S/D,EUSEBIO VIDAL 3285,MONTEVIDEO,097103662,ops@akipotel.com,S/D,2020-05-27
Vencido,110064620011,11020,Elaboración de vinos,ROSIFIOR LTDA,Bodegas De Maio,LAVALLEJA 0,CANELONES,22884105,uzinola@adinet.com.uy,http://www.bodegasdemaio.com.uy/,2020-05-27
Vencido,216589740015,45101,Importadores de vehículos automotores: comercio al por mayor de vehículos automotores,CAMUR S.A.,CAMUR S.A.,S/D,S/D,S/D,rodolfo.medeiros@bmwuruguay.com,www.camur.com.uy,2020-05-27
Vencido,210414150015,32909,Otras industrias manufactureras n.c.p.,CRAPUCHETTI BRUNETTO JUAN PEDRO,CRAPUCHETTI BRUNETTO JUAN PEDRO,ISLA DE GASPAR 2321,MONTEVIDEO,25087574,juancrap@hotmail.com,www.crapuchetti.com,2020-05-27
Vencido,040543050016,62020,Actividades de consultoría informática y actividades de administración de medios informáticos,SPCTECH S.A.S.,S/D,jose ellauri 967bis,MONTEVIDEO,099381058,sebapec@gmail.com,S/D,2022-12-14
Vencido,217380510011,46632,Comercio al por mayor de materiales de construcción,HOITSUKAI URUGUAY SRL,S/D,GIANNATTASIO 24500,CANELONES,29156314,martinezguedes.uy@gmail.com,S/D,2023-01-05
Vencido,150687280012,62010,Actividades de programación informática,GARCIA AIELLO VALENTINA BELEN,S/D,DE LOS PINOS 0 0 0,CANELONES,099150255,veronica@tributa.uy,S/D,2023-05-29
Vencido,218403430017,62010,Actividades de programación informática,PERAZA MARTINEZ SANTIAGO,S/D,SORIANO 917,MONTEVIDEO,099960449,ops@akipotel.com,S/D,2020-05-27
Vencido,040253980010,25921,Talleres de tornería,CALZADA SUAREZ JUAN JOSE Y LACLAU CHICO JUAN CARLOS,TORNERIA CALZADA Y LACLAU,ITUZAINGO 567,COLONIA,45425733,estudiograsso@adinet.com.uy,S/D,2021-06-01
Vencido,140093040011,10740,"Elaboración de pastas, fideos",PALACIO DE LA BUENA PASTA S R L,S/D,AGRACIADA 410,RIVERA,46222484,mpogar@gmail.com,S/D,2020-05-27
Vencido,217076740010,62010,Actividades de programación informática,IHUALIA SAS,Octobot,CARACAS 1264,MONTEVIDEO,29246651,team@octobot.io,www.octobot.io,2023-11-14
Vencido,214732170012,22119,Recauchutaje y renovación de cubiertas de caucho,MARNU S A,MARNU,S/D,S/D,S/D,estudiorubido@hotmail.com,S/D,2020-05-27
Vencido,218613090018,11030,Elaboración de bebidas malteadas y de malta,TERO CERVEZA ARTESANAL SAS,Tero Cerveza Artesanal,Piedras 276,MONTEVIDEO,097127906,hola@terocerveza.com.uy,S/D,2023-07-26
Vencido,050069520018,10749,Elaboración de pastas frescas,LA NONA S R L,Paster¡a La Nona,19 DE ABRIL 918,DURAZNO,43622021,maria.arrua@estudiommn.com,S/D,2022-10-04
Vencido,020611770010,62010,Actividades de programación informática,ALESHANDRE SAS,S/D,JOSÉ BATLLE Y ORDOÑEZ 1359,CANELONES,099302210,escritorio@barindelli.com.uy,S/D,2024-06-12
Vencido,217551400010,62010,Actividades de programación informática,BLANCO ARCE ANTONY DANIEL,BLANCO ARCE ANTONY DANIEL,CALLE 4 828,MONTEVIDEO,099139933,ops@akipotel.com,S/D,2020-05-27
Vencido,217017490011,74909,"Otras actividades profesionales, científicas y técnicas no incluidas en las clases anteriores",EUROAGRO SOCIEDAD ANONIMA,S/D,"Ruta 48 Km 14,7",CANELONES,093617607,lucas@nosoyplastico.com,www.nosoyplastico.com,2023-07-31
Vencido,215041860013,23950,"Fabricación de artículos de hormigón, de cemento y de yeso",CEMENTOS ARTIGAS ZONA FRANCA S.A.,CEMENTOS ARTIGAS ZONA FRANCA S.A.,S/D,DURAZNO,23092810,hartigas@hartigas.com.uy,S/D,2021-03-23
Vencido,215475610017,62010,Actividades de programación informática,BULLSEYE S.R.L.,Bullseye Soluciones Informáticas,25 de mayo 713,MONTEVIDEO,29025847,info@bullseye.com.uy,www.bullseye.com.uy,2022-10-17
Vencido,020320020015,31001,Fabricación de muebles de madera,RIMOLDI MARRERO LUIS,RIMOLDI MARRERO LUIS,PASO CALLEROS 0,CANELONES,099781003,clavijovierayasociados@gmail.com,S/D,1900-01-01
Vencido,217265510012,62010,Actividades de programación informática,CONTACTO SOFT SRL,CONTACTO SOFT,SALVADOR GARCIA PINTOS  1067,MONTEVIDEO,22082153,info@contactosoft.com,S/D,2021-02-12
Vencido,217177170015,62010,Actividades de programación informática,DA SILVA MACHADO MARTIN FERNANDO,S/D,COLONIA 2076,MONTEVIDEO,099558785,ops@akipotel.com,S/D,2020-05-27
Vencido,120368470017,25921,Talleres de tornería,DEVOTTO GARCIA NICOLAS ESTEBAN,Torneria Devotto,19 de abril 1376,PAYSANDÚ,091711017,torneriadevotto@gmail.com,S/D,2021-05-26
Vencido,215374220019,31003,Tapicería de muebles y vehículos automotores,COVERAR SRL,Paris Fundas,S/D,S/D,S/D,trescruces@parisfundas.com,http://www.fundasparis.com/,2022-11-07
Vencido,217591200012,10711,"Elaboración de pan, productos panificados en forma tradicional",GAGLIANO &  HORNOS LTDA.,S/D,GENERAL FLORES 2183,MONTEVIDEO,29241960,estudiocrgarin@hotmail.com,S/D,2022-11-16
Vencido,215121950019,10711,"Elaboración de pan, productos panificados en forma tradicional",BELROAP SRL,S/D,LONDRES 3482,MONTEVIDEO,22114467,estudiocrgarin@hotmail.com,S/D,2022-12-13
Vencido,213882070015,43210,Instalación eléctrica y de comunicaciones,NELSON ORLANDO HERMIDA SOCIEDAD ANONIMA,NELSON ORLANDO HERMIDA SOCIEDAD ANONIMA,S/D,S/D,S/D,nohsa@nelsonhermidasa.com.uy,www.nelsonhermidasa.com.uy,2020-05-27
Vencido,120340820013,63110,"Procesamiento de datos, hospedaje y actividades conexas",EBORNE S.R.L,eBorne,Av. España  1583 Apto 101,PAYSANDÚ,47229183,Contacto@eborne.com.uy,https://www.eborne.com.uy/,2022-12-07
Vencido,213349940015,10710,Elaboración de productos de panadería,LYLY S PAN S R L,S/D,CNO. CIBILS 5005,MONTEVIDEO,23112728,estudio.calc@adinet.com.uy,S/D,2020-05-27
Vencido,211620170016,20220,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",INFANTOZZI MATERIALES DE EXPRESION PLASTICA SA,INFANTOZZI MATERIALES DE EXPRESION PLASTICA S.A.,URUGUAY 1653,MONTEVIDEO,24080968,gerencia@infantozzimateriales.com,www.infantozzimateriales.com,2023-10-30
Vencido,213211820010,47112,Comercio al por menor en supermercados,ITALPLAN S.A.,SUPER K 53,S/D,CANELONES,43737013,fiorella@cyc.com.uy,S/D,2021-05-04
Vencido,217956270015,74109,Otras actividades especializadas en diseño,LUQUE MARTINEZ ANALIA ALEJANDRA,S/D,ACROPOLIS 3730,MONTEVIDEO,094900058,cangrejitolm@hotmail.com,S/D,2020-05-27
Vencido,210191860018,10749,Elaboración de pastas frescas,GARCIA DORREGO LTDA,DOÑA PETRONA,GENERAL FLORES 4601,MONTEVIDEO,22154153,estudioetchart@hotmail.com,S/D,2020-05-27
Vencido,210194090019,25110,Fabricación de productos metálicos para uso estructural,ELME LTDA.,ELME ALUMINIO,S/D,S/D,S/D,elmealuminio@gmail.com,S/D,2020-05-27
Vencido,212516670014,10710,Elaboración de productos de panadería,MALLORCA LIMITADA,MALLORCA,S/D,S/D,S/D,panaderiamallorca@adinet.com.uy,S/D,2020-05-27
Vencido,217485290011,62010,Actividades de programación informática,DA ROSA BARBOSA CARLOS EMILIANO,S/D,4 DE JULIO 3247,MONTEVIDEO,099313033,ops@akipotel.com,S/D,2020-05-27
Vencido,216656740018,22203,Fabricación de productos de plástico moldeado,SILVO MULLER Y CIA S.R.L.,S/D,CORUMBE 4072,MONTEVIDEO,22162045,estudiopras@yahoo.com,S/D,2020-05-27
Vencido,219095000015,62010,Actividades de programación informática,FTRUJILLO SAS,S/D,18 de Julio 1296,MONTEVIDEO,29030797,fpaez@mitraconsultores.com,S/D,2023-01-03
Vencido,210246680016,25120,"Fabricación de tanques, depósitos y recipientes de metal",PRESTAL S A,PRESTAL S.A.,S/D,S/D,S/D,mauricio@prestal.com,www.prestal.com,2021-06-11
Vencido,215944600019,15200,Fabricación de calzado,INDIALAN  S.A,INDIALAN SA,"GARCIA MORALES, DR. A. 1221",MONTEVIDEO,29028610,sin@datos.nop,S/D,2020-05-27
Vencido,214602950018,11020,Elaboración de vinos,ANTIGUA BODEGA STAGNARI S.A.,ANTIGUA BODEGA STAGNARI SA,"RIVERA, BRIG. GRAL. FRUCTUOSO 0",CANELONES,23621539,info@antiguabodegastagnari.com.uy,www.antiguabodegastagnari.com.uy/,2020-05-27
Vencido,213012410017,45201,Mantenimiento y reparación mecánica y eléctrica de vehículos,GOMEZ CASTRO JULIO FERNANDO,Gomez Fernando,CAMINO MALDONADO 7308,MONTEVIDEO,29025110,bmiraldo@dfc.com.uy,S/D,2022-11-07
Vencido,210205670016,20130,Fabricación de plásticos y de caucho sintético en formas primarias,MONT RAGO LTDA,MONT-RAGO LTDA,CERRO LARGO 1599,MONTEVIDEO,24084125,montrago@montrago.com.uy,www.montrago.com.uy,2020-05-27
Vencido,216409340013,62010,Actividades de programación informática,VIRTUAL SOFT S.A.,Virtual Seller,Colonia 810,MONTEVIDEO,29021515,marcelo@virtualseller.com,https://virtualseller.com/,2024-01-18
Vencido,214812510014,10610,Elaboración de productos de molinería,RILOMARK S A,COCOMEL,"RIVERA, BRIG. GRAL. FRUCTUOSO 0",FLORIDA,43395113,mcocomel@adinet.com.uy,S/D,2020-05-27
Vencido,211373360019,14100,"Fabricación de prendas de vestir, excepto prendas de piel",FAMA S A,FAMA SA,PAYSANDU 1294,MONTEVIDEO,29025592,info@famauniformes.com,www.famauniformes.com,2020-05-27
Vencido,212788550019,62010,Actividades de programación informática,POCHINTESTA HERNANDEZ DIEGO ALVARO,S/D,GRAL.ENRIQUE MARTINEZ 1786,MONTEVIDEO,29147980,estudio@hana.uy,S/D,2023-01-10
Vencido,214607660018,14100,"Fabricación de prendas de vestir, excepto prendas de piel",LMENTAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,LMENTAL SRL,CERRO LARGO 1180,MONTEVIDEO,29017353,sin@datos.nop,S/D,2020-05-27
Vencido,210445670010,10610,Elaboración de productos de molinería,MOLINOS ARROCEROS RIO BRANCO S A,MOLINOS ARROCEROS RIO BRANCO,"URIARTE, JOSE H. 0",CERRO LARGO,46752084,molinosrb@adinet.com.uy,S/D,2020-05-27
Vencido,216974160015,22202,Fabricación de laminados planos y tubulares de materiales plásticos,SADINE S.A,S/D,Cleveland 652,MONTEVIDEO,23089612,sadineplasticos@gmail.com,S/D,2021-03-17
Vencido,212661060019,20110,Fabricación de sustancias químicas básicas y biocombustibles,OGIMAR S A,S/D,BAJO DE LA PETIZA 5485,MONTEVIDEO,23131227,pk@ogimar.com.uy,www.ogimar.com.uy,2020-05-27
Vencido,210385920016,14300,Fabricación de prendas de tejidos de punto y ganchillo,RATEX SOCIEDAD ANONIMA,RATEX SA,ROCHA 2383,MONTEVIDEO,22004949,ratexsa@adinet.com.uy,S/D,2020-05-27
Vencido,217381780012,62010,Actividades de programación informática,LANDSRAAD S R L,S/D,CERRITO 231,MONTEVIDEO,099922812,cmitropulos@abgf.com.uy,S/D,2020-05-27
Vigente,216666410010,62010,Actividades de programación informática,PYXINFRA SAS,Pyxinfra SAS,ESPAÂÑA BLVR. 2509,S/D,26283405,finance.pyxis@rb.uy,S/D,2026-05-26
